studyName	Date GMT	Event Number	Station Name	Depth (m)	Abundance	Thymidine Incorp. (pmol/L/hr)	Leucine Incorp. (pmol/L/hr)
PAL1112	11/21/2011	53	B	10	1360000000	-999	4.7
PAL1112	11/21/2011	53	B	20	1030000000	-999	8.7
PAL1112	11/21/2011	53	B	30	526000000	-999	7.1
PAL1112	11/21/2011	53	B	40	592000000	-999	3.5
PAL1112	11/21/2011	53	B	50	736000000	-999	3.5
PAL1112	11/24/2011	59	B	0	1080000000	-999	2.7
PAL1112	11/24/2011	59	B	5	531000000	-999	5.6
PAL1112	11/24/2011	59	B	10	585000000	-999	3
PAL1112	11/24/2011	59	B	20	863000000	-999	10.9
PAL1112	11/24/2011	59	B	30	540000000	-999	16.4
PAL1112	11/24/2011	59	B	40	434000000	-999	15.6
PAL1112	11/24/2011	59	B	50	350000000	-999	6.8
PAL1112	11/28/2011	64	E	0	270000000	-999	4.9
PAL1112	11/28/2011	64	E	10	368000000	-999	3.1
PAL1112	11/28/2011	64	E	20	362000000	-999	4.7
PAL1112	11/28/2011	64	E	35	309000000	-999	3.7
PAL1112	11/28/2011	64	E	50	305000000	-999	2.5
PAL1112	11/28/2011	64	E	65	230000000	-999	2.1
PAL1112	11/28/2011	68	B	0	571000000	-999	14.7
PAL1112	11/28/2011	68	B	5	404000000	-999	11.3
PAL1112	11/28/2011	68	B	10	418000000	-999	14.7
PAL1112	11/28/2011	68	B	20	596000000	-999	10.1
PAL1112	11/28/2011	68	B	30	381000000	-999	8.9
PAL1112	11/28/2011	68	B	40	343000000	-999	5.3
PAL1112	11/28/2011	68	B	50	348000000	-999	4.4
PAL1112	12/6/2011	70	B	0	335000000	-999	5.3
PAL1112	12/6/2011	70	B	5	352000000	-999	10.4
PAL1112	12/6/2011	70	B	10	321000000	-999	13.1
PAL1112	12/6/2011	70	B	20	350000000	-999	9.4
PAL1112	12/6/2011	70	B	30	279000000	-999	6.6
PAL1112	12/6/2011	70	B	40	279000000	-999	8
PAL1112	12/6/2011	70	B	50	300000000	-999	5.9
PAL1112	12/6/2011	74	E	0	957000000	-999	18.3
PAL1112	12/6/2011	74	E	5	361000000	-999	9.9
PAL1112	12/6/2011	74	E	10	237000000	-999	11.5
PAL1112	12/6/2011	74	E	20	263000000	-999	14.2
PAL1112	12/6/2011	74	E	35	491000000	-999	8
PAL1112	12/6/2011	74	E	50	290000000	-999	5.2
PAL1112	12/6/2011	74	E	65	224000000	-999	3.8
PAL1112	12/9/2011	81	B	0	324000000	-999	4.8
PAL1112	12/9/2011	81	B	5	284000000	-999	11
PAL1112	12/9/2011	81	B	10	273000000	-999	8.1
PAL1112	12/9/2011	81	B	20	311000000	-999	7.2
PAL1112	12/9/2011	81	B	30	277000000	-999	11.2
PAL1112	12/9/2011	81	B	40	298000000	-999	7
PAL1112	12/9/2011	81	B	50	281000000	-999	7.6
PAL1112	12/9/2011	85	E	0	335000000	-999	2
PAL1112	12/9/2011	85	E	5	254000000	-999	6.9
PAL1112	12/9/2011	85	E	10	306000000	-999	6.1
PAL1112	12/9/2011	85	E	20	208000000	-999	4.7
PAL1112	12/9/2011	85	E	35	247000000	-999	2.6
PAL1112	12/9/2011	85	E	50	259000000	-999	5.8
PAL1112	12/9/2011	85	E	65	245000000	-999	5.1
PAL1112	12/11/2011	89	B	0	288000000	-999	11
PAL1112	12/11/2011	89	B	5	364000000	-999	17.2
PAL1112	12/11/2011	89	B	10	325000000	-999	16.1
PAL1112	12/11/2011	89	B	20	356000000	-999	17.5
PAL1112	12/11/2011	89	B	30	261000000	-999	10.9
PAL1112	12/11/2011	89	B	40	484000000	-999	8.7
PAL1112	12/11/2011	89	B	50	284000000	-999	5.4
PAL1112	12/11/2011	93	E	0	319000000	-999	17.7
PAL1112	12/11/2011	93	E	5	536000000	-999	17.9
PAL1112	12/11/2011	93	E	10	666000000	-999	15.9
PAL1112	12/11/2011	93	E	20	442000000	-999	18.6
PAL1112	12/11/2011	93	E	35	317000000	-999	12.3
PAL1112	12/11/2011	93	E	50	231000000	-999	7.2
PAL1112	12/11/2011	93	E	65	236000000	-999	4.8
PAL1112	12/15/2011	100	B	0	307000000	-999	5
PAL1112	12/15/2011	100	B	5	297000000	-999	16.7
PAL1112	12/15/2011	100	B	10	283000000	-999	8.9
PAL1112	12/15/2011	100	B	20	316000000	-999	12.1
PAL1112	12/15/2011	100	B	30	288000000	-999	16.9
PAL1112	12/15/2011	100	B	40	292000000	-999	10
PAL1112	12/15/2011	100	B	50	271000000	-999	9.1
PAL1112	12/17/2011	103	B	0	363000000	-999	4
PAL1112	12/17/2011	103	B	5	358000000	-999	1.7
PAL1112	12/17/2011	103	B	10	384000000	-999	8
PAL1112	12/17/2011	103	B	20	331000000	-999	9.1
PAL1112	12/17/2011	103	B	30	314000000	-999	10.8
PAL1112	12/17/2011	103	B	40	299000000	-999	6.9
PAL1112	12/17/2011	103	B	50	304000000	-999	5.7
PAL1112	12/19/2011	112	E	0	778000000	-999	15.3
PAL1112	12/19/2011	112	E	5	477000000	-999	10.6
PAL1112	12/19/2011	112	E	10	467000000	-999	14.5
PAL1112	12/19/2011	112	E	20	359000000	-999	12.8
PAL1112	12/19/2011	112	E	35	584000000	-999	16.3
PAL1112	12/19/2011	112	E	50	405000000	-999	3.7
PAL1112	12/19/2011	112	E	65	281000000	-999	5.4
PAL1112	12/19/2011	108	B	0	451000000	-999	4.6
PAL1112	12/19/2011	108	B	5	398000000	-999	8.5
PAL1112	12/19/2011	108	B	10	481000000	-999	14.8
PAL1112	12/19/2011	108	B	20	488000000	-999	17.1
PAL1112	12/19/2011	108	B	30	645000000	-999	17.4
PAL1112	12/19/2011	108	B	40	649000000	-999	19.7
PAL1112	12/19/2011	108	B	50	524000000	-999	14.2
PAL1112	12/22/2011	121	E	0	261000000	-999	13.8
PAL1112	12/22/2011	121	E	5	325000000	-999	3.8
PAL1112	12/22/2011	121	E	10	338000000	-999	14.3
PAL1112	12/22/2011	121	E	20	332000000	-999	9
PAL1112	12/22/2011	121	E	35	350000000	-999	11.8
PAL1112	12/22/2011	121	E	50	200000000	-999	9.2
PAL1112	12/22/2011	121	E	65	141000000	-999	1.4
PAL1112	12/22/2011	125	B	0	257000000	-999	22.4
PAL1112	12/22/2011	125	B	5	297000000	-999	18
PAL1112	12/22/2011	125	B	10	450000000	-999	15.5
PAL1112	12/22/2011	125	B	20	360000000	-999	9.9
PAL1112	12/22/2011	125	B	30	366000000	-999	10.3
PAL1112	12/22/2011	125	B	40	280000000	-999	9.4
PAL1112	12/22/2011	125	B	50	310000000	-999	8.9
PAL1112	12/26/2011	133	E	0	485000000	-999	9.8
PAL1112	12/26/2011	133	E	5	178000000	-999	29.5
PAL1112	12/26/2011	133	E	10	174000000	-999	22.4
PAL1112	12/26/2011	133	E	20	269000000	-999	14.5
PAL1112	12/26/2011	133	E	35	331000000	-999	8.9
PAL1112	12/26/2011	133	E	50	351000000	-999	4.3
PAL1112	12/26/2011	133	E	65	235000000	-999	3.8
PAL1112	12/28/2011	139	B	0	330000000	-999	40.2
PAL1112	12/28/2011	139	B	5	152000000	-999	64.3
PAL1112	12/28/2011	139	B	10	551000000	-999	64.1
PAL1112	12/28/2011	139	B	20	261000000	-999	42.7
PAL1112	12/28/2011	139	B	30	257000000	-999	21.8
PAL1112	12/28/2011	139	B	40	661000000	-999	13.5
PAL1112	12/28/2011	139	B	50	552000000	-999	13.5
PAL1112	12/28/2011	143	E	0	734000000	-999	57
PAL1112	12/28/2011	143	E	5	271000000	-999	67.3
PAL1112	12/28/2011	143	E	10	262000000	-999	60.7
PAL1112	12/28/2011	143	E	20	234000000	-999	35.7
PAL1112	12/28/2011	143	E	35	266000000	-999	20.5
PAL1112	12/28/2011	143	E	50	256000000	-999	14.6
PAL1112	12/28/2011	143	E	65	270000000	-999	15.1
PAL1112	1/1/2012	148	E	0	258000000	-999	7.1
PAL1112	1/1/2012	148	E	5	233000000	-999	19.8
PAL1112	1/1/2012	148	E	10	294000000	-999	31.3
PAL1112	1/1/2012	148	E	20	354000000	-999	6.9
PAL1112	1/1/2012	148	E	35	549000000	-999	5.9
PAL1112	1/1/2012	148	E	50	162000000	-999	4.7
PAL1112	1/1/2012	148	E	65	207000000	-999	4.3
PAL1112	1/5/2012	152	E	0	243000000	-999	23.1
PAL1112	1/5/2012	152	E	5	440000000	-999	23.5
PAL1112	1/5/2012	152	E	10	450000000	-999	19.3
PAL1112	1/5/2012	152	E	20	239000000	-999	12.1
PAL1112	1/5/2012	152	E	35	250000000	-999	6
PAL1112	1/5/2012	152	E	50	289000000	-999	4.4
PAL1112	1/5/2012	152	E	65	227000000	-999	7.4
PAL1112	1/5/2012	155	B	0	346000000	-999	31.6
PAL1112	1/5/2012	155	B	5	290000000	-999	9.1
PAL1112	1/5/2012	155	B	10	259000000	-999	5.7
PAL1112	1/5/2012	155	B	20	316000000	-999	4.7
PAL1112	1/5/2012	155	B	30	324000000	-999	8.3
PAL1112	1/5/2012	155	B	40	433000000	-999	4.1
PAL1112	1/5/2012	155	B	50	284000000	-999	4.2
PAL1112	1/9/2012	162	E	0	233000000	-999	21.7
PAL1112	1/9/2012	162	E	5	193000000	-999	30
PAL1112	1/9/2012	162	E	10	204000000	-999	24.5
PAL1112	1/9/2012	162	E	20	315000000	-999	14.6
PAL1112	1/9/2012	162	E	35	417000000	-999	5.9
PAL1112	1/9/2012	162	E	50	170000000	-999	2.8
PAL1112	1/9/2012	162	E	65	210000000	-999	3.7
PAL1112	1/9/2012	164	B	0	164000000	-999	25.1
PAL1112	1/9/2012	164	B	5	219000000	-999	16.3
PAL1112	1/9/2012	164	B	10	252000000	-999	28.7
PAL1112	1/9/2012	164	B	20	302000000	-999	12.6
PAL1112	1/9/2012	164	B	30	300000000	-999	5
PAL1112	1/9/2012	164	B	40	472000000	-999	11.4
PAL1112	1/9/2012	164	B	50	374000000	-999	7.8
PAL1112	1/12/2012	170	B	0	157000000	-999	8.5
PAL1112	1/12/2012	170	B	5	222000000	-999	14.3
PAL1112	1/12/2012	170	B	10	166000000	-999	31.9
PAL1112	1/12/2012	170	B	20	194000000	-999	14.6
PAL1112	1/12/2012	170	B	30	297000000	-999	6
PAL1112	1/12/2012	170	B	40	251000000	-999	3.5
PAL1112	1/12/2012	170	B	50	136000000	-999	3.9
PAL1112	1/12/2012	173	E	0	230000000	-999	17.8
PAL1112	1/12/2012	173	E	5	145000000	-999	18.2
PAL1112	1/12/2012	173	E	10	152000000	-999	13.3
PAL1112	1/12/2012	173	E	20	146000000	-999	4.7
PAL1112	1/12/2012	173	E	35	107000000	-999	2.3
PAL1112	1/12/2012	173	E	50	141000000	-999	2
PAL1112	1/12/2012	173	E	65	150000000	-999	2
PAL1112	1/16/2012	177	E	0	288000000	-999	9.3
PAL1112	1/16/2012	177	E	5	355000000	-999	13
PAL1112	1/16/2012	177	E	10	366000000	-999	7.8
PAL1112	1/16/2012	177	E	20	241000000	-999	8.7
PAL1112	1/16/2012	177	E	35	155000000	-999	3.6
PAL1112	1/16/2012	177	E	50	108000000	-999	2.2
PAL1112	1/16/2012	177	E	65	121000000	-999	1.2
PAL1112	1/16/2012	181	B	0	198000000	-999	7.9
PAL1112	1/16/2012	181	B	5	183000000	-999	5.3
PAL1112	1/16/2012	181	B	10	252000000	-999	12
PAL1112	1/16/2012	181	B	20	237000000	-999	3.3
PAL1112	1/16/2012	181	B	30	228000000	-999	1.3
PAL1112	1/16/2012	181	B	40	195000000	-999	0.3
PAL1112	1/16/2012	181	B	50	221000000	-999	1.6
PAL1112	1/19/2012	187	E	0	180000000	-999	29
PAL1112	1/19/2012	187	E	5	207000000	-999	10.1
PAL1112	1/19/2012	187	E	10	167000000	-999	5.7
PAL1112	1/19/2012	187	E	20	212000000	-999	4.7
PAL1112	1/19/2012	187	E	35	373000000	-999	6.5
PAL1112	1/19/2012	187	E	50	288000000	-999	4.6
PAL1112	1/19/2012	187	E	65	188000000	-999	4.2
PAL1112	1/19/2012	190	B	0	169000000	-999	33.7
PAL1112	1/19/2012	190	B	5	250000000	-999	15.1
PAL1112	1/19/2012	190	B	10	277000000	-999	23
PAL1112	1/19/2012	190	B	20	308000000	-999	25
PAL1112	1/19/2012	190	B	30	384000000	-999	28.5
PAL1112	1/19/2012	190	B	40	430000000	-999	3.7
PAL1112	1/19/2012	190	B	50	476000000	-999	31.3
PAL1112	1/23/2012	195	E	0	247000000	-999	46.5
PAL1112	1/23/2012	195	E	5	223000000	-999	46.2
PAL1112	1/23/2012	195	E	10	329000000	-999	35.6
PAL1112	1/23/2012	195	E	20	221000000	-999	15.1
PAL1112	1/23/2012	195	E	35	168000000	-999	3.4
PAL1112	1/23/2012	195	E	50	179000000	-999	1.9
PAL1112	1/23/2012	195	E	65	214000000	-999	3.7
PAL1112	1/23/2012	198	B	0	206000000	-999	45.4
PAL1112	1/23/2012	198	B	5	180000000	-999	57.1
PAL1112	1/23/2012	198	B	10	219000000	-999	54.8
PAL1112	1/23/2012	198	B	20	228000000	-999	20.9
PAL1112	1/23/2012	198	B	30	203000000	-999	5.4
PAL1112	1/23/2012	198	B	40	157000000	-999	3.6
PAL1112	1/23/2012	198	B	50	179000000	-999	4.8
PAL1112	1/26/2012	203	E	0	212000000	-999	21.6
PAL1112	1/26/2012	203	E	5	201000000	-999	29.3
PAL1112	1/26/2012	203	E	10	189000000	-999	38.6
PAL1112	1/26/2012	203	E	20	203000000	-999	8.4
PAL1112	1/26/2012	203	E	35	185000000	-999	4.6
PAL1112	1/26/2012	203	E	50	137000000	-999	1.9
PAL1112	1/26/2012	203	E	65	144000000	-999	2.3
PAL1112	1/26/2012	206	B	0	172000000	-999	46.9
PAL1112	1/26/2012	206	B	5	177000000	-999	46.5
PAL1112	1/26/2012	206	B	10	180000000	-999	41.7
PAL1112	1/26/2012	206	B	20	153000000	-999	11.1
PAL1112	1/26/2012	206	B	30	199000000	-999	4.6
PAL1112	1/26/2012	206	B	40	188000000	-999	2.7
PAL1112	1/26/2012	206	B	50	147000000	-999	2.1
PAL1112	1/30/2012	210	E	0	122000000	-999	21.7
PAL1112	1/30/2012	210	E	5	87100000	-999	21.1
PAL1112	1/30/2012	210	E	10	130000000	-999	18.2
PAL1112	1/30/2012	210	E	20	126000000	-999	3.8
PAL1112	1/30/2012	210	E	35	79800000	-999	2.3
PAL1112	1/30/2012	210	E	50	76500000	-999	2.4
PAL1112	1/30/2012	210	E	65	79600000	-999	2.4
PAL1112	1/30/2012	213	B	0	83600000	-999	19.8
PAL1112	1/30/2012	213	B	5	83600000	-999	21.6
PAL1112	1/30/2012	213	B	10	121000000	-999	21.9
PAL1112	1/30/2012	213	B	20	95700000	-999	9.3
PAL1112	1/30/2012	213	B	30	108000000	-999	5.5
PAL1112	1/30/2012	213	B	40	84600000	-999	3.6
PAL1112	1/30/2012	213	B	50	73200000	-999	3.2
PAL1112	2/7/2012	217	E	0	252000000	-999	0.5
PAL1112	2/7/2012	217	E	5	279000000	-999	2.4
PAL1112	2/7/2012	217	E	10	296000000	-999	7
PAL1112	2/7/2012	217	E	20	282000000	-999	8.2
PAL1112	2/7/2012	217	E	35	338000000	-999	7.3
PAL1112	2/7/2012	217	E	50	276000000	-999	8.5
PAL1112	2/7/2012	217	E	65	243000000	-999	5.5
PAL1112	2/7/2012	221	B	0	353000000	-999	6.2
PAL1112	2/7/2012	221	B	5	441000000	-999	4.3
PAL1112	2/7/2012	221	B	10	402000000	-999	8.8
PAL1112	2/7/2012	221	B	20	469000000	-999	10.2
PAL1112	2/7/2012	221	B	30	377000000	-999	6
PAL1112	2/7/2012	221	B	40	351000000	-999	2.4
PAL1112	2/7/2012	221	B	50	795000000	-999	1.9
PAL1112	2/9/2012	223	E	0	218000000	-999	6
PAL1112	2/9/2012	223	E	5	199000000	-999	7.1
PAL1112	2/9/2012	223	E	10	194000000	-999	2.5
PAL1112	2/9/2012	223	E	20	238000000	-999	3.9
PAL1112	2/9/2012	223	E	35	299000000	-999	7.2
PAL1112	2/9/2012	223	E	50	271000000	-999	2.6
PAL1112	2/9/2012	223	E	65	229000000	-999	3.2
PAL1112	2/13/2012	225	E	0	179000000	-999	12.1
PAL1112	2/13/2012	225	E	5	185000000	-999	14.6
PAL1112	2/13/2012	225	E	10	175000000	-999	14.8
PAL1112	2/13/2012	225	E	20	174000000	-999	8.7
PAL1112	2/13/2012	225	E	35	205000000	-999	8.1
PAL1112	2/13/2012	225	E	50	283000000	-999	7.8
PAL1112	2/13/2012	225	E	65	294000000	-999	6.4
PAL1112	2/13/2012	227	B	0	191000000	-999	11.4
PAL1112	2/13/2012	227	B	5	203000000	-999	14.4
PAL1112	2/13/2012	227	B	10	177000000	-999	11.1
PAL1112	2/13/2012	227	B	20	265000000	-999	5.7
PAL1112	2/13/2012	227	B	30	279000000	-999	11.5
PAL1112	2/13/2012	227	B	40	199000000	-999	6.3
PAL1112	2/13/2012	227	B	50	195000000	-999	2.5
PAL1112	2/17/2012	236	E	0	198000000	-999	10
PAL1112	2/17/2012	236	E	5	181000000	-999	14.4
PAL1112	2/17/2012	236	E	10	160000000	-999	13.6
PAL1112	2/17/2012	236	E	20	176000000	-999	7
PAL1112	2/17/2012	236	E	35	226000000	-999	3.4
PAL1112	2/17/2012	236	E	50	210000000	-999	2.7
PAL1112	2/17/2012	236	E	65	205000000	-999	1.3
PAL1112	2/17/2012	233	B	0	165000000	-999	19.7
PAL1112	2/17/2012	233	B	5	176000000	-999	10.8
PAL1112	2/17/2012	233	B	10	172000000	-999	13.3
PAL1112	2/17/2012	233	B	20	266000000	-999	10
PAL1112	2/17/2012	233	B	30	243000000	-999	5.2
PAL1112	2/17/2012	233	B	40	255000000	-999	2.1
PAL1112	2/17/2012	233	B	50	242000000	-999	2.8
PAL1112	2/20/2012	239	E	0	132000000	-999	12.5
PAL1112	2/20/2012	239	E	5	127000000	-999	13.5
PAL1112	2/20/2012	239	E	10	121000000	-999	14.3
PAL1112	2/20/2012	239	E	20	147000000	-999	7.9
PAL1112	2/20/2012	239	E	35	182000000	-999	7.4
PAL1112	2/20/2012	239	E	50	163000000	-999	3.3
PAL1112	2/20/2012	239	E	65	154000000	-999	3.5
PAL1112	2/20/2012	242	B	0	143000000	-999	8.8
PAL1112	2/20/2012	242	B	5	140000000	-999	11
PAL1112	2/20/2012	242	B	10	173000000	-999	8.5
PAL1112	2/20/2012	242	B	20	207000000	-999	4.4
PAL1112	2/20/2012	242	B	30	261000000	-999	8.9
PAL1112	2/20/2012	242	B	40	208000000	-999	4.9
PAL1112	2/20/2012	242	B	50	172000000	-999	1.9
PAL1112	2/23/2012	246	E	0	304000000	-999	8.8
PAL1112	2/23/2012	246	E	5	312000000	-999	11
PAL1112	2/23/2012	246	E	10	297000000	-999	8.5
PAL1112	2/23/2012	246	E	20	297000000	-999	4.4
PAL1112	2/23/2012	246	E	35	255000000	-999	8.9
PAL1112	2/23/2012	246	E	50	237000000	-999	4.9
PAL1112	2/23/2012	246	E	65	225000000	-999	1.9
PAL1112	2/23/2012	249	B	0	338000000	-999	9
PAL1112	2/23/2012	249	B	5	362000000	-999	10.8
PAL1112	2/23/2012	249	B	10	375000000	-999	11
PAL1112	2/23/2012	249	B	20	354000000	-999	6.5
PAL1112	2/23/2012	249	B	30	341000000	-999	6
PAL1112	2/23/2012	249	B	40	311000000	-999	5.8
PAL1112	2/23/2012	249	B	50	285000000	-999	4.8
PAL1112	3/1/2012	252	B	0	410000000	-999	13.5
PAL1112	3/1/2012	252	B	5	382000000	-999	17.8
PAL1112	3/1/2012	252	B	10	365000000	-999	22.2
PAL1112	3/1/2012	252	B	20	300000000	-999	16.9
PAL1112	3/1/2012	252	B	30	318000000	-999	17.5
PAL1112	3/1/2012	252	B	40	306000000	-999	5
PAL1112	3/1/2012	252	B	50	216000000	-999	5.8
PAL1112	3/6/2012	257	E	0	539000000	-999	26.6
PAL1112	3/6/2012	257	E	5	560000000	-999	17.7
PAL1112	3/6/2012	257	E	10	773000000	-999	16.2
PAL1112	3/6/2012	257	E	20	550000000	-999	15.5
PAL1112	3/6/2012	257	E	35	514000000	-999	12.8
PAL1112	3/6/2012	257	E	50	522000000	-999	12.5
PAL1112	3/6/2012	257	E	65	503000000	-999	11.9
PAL1112	3/6/2012	260	B	0	373000000	-999	22.1
PAL1112	3/6/2012	260	B	5	428000000	-999	13
PAL1112	3/6/2012	260	B	10	426000000	-999	13.3
PAL1112	3/6/2012	260	B	20	475000000	-999	14.5
PAL1112	3/6/2012	260	B	30	494000000	-999	15.8
PAL1112	3/6/2012	260	B	40	513000000	-999	15
PAL1112	3/6/2012	260	B	50	534000000	-999	16.7
PAL1112	3/9/2012	263	E	0	365000000	-999	17.6
PAL1112	3/9/2012	263	E	5	396000000	-999	18.2
PAL1112	3/9/2012	263	E	10	417000000	-999	18.4
PAL1112	3/9/2012	263	E	20	384000000	-999	20
PAL1112	3/9/2012	263	E	35	396000000	-999	19.2
PAL1112	3/9/2012	263	E	50	389000000	-999	12.1
PAL1112	3/9/2012	263	E	65	297000000	-999	14.5
PAL1112	3/9/2012	266	B	0	423000000	-999	16.4
PAL1112	3/9/2012	266	B	5	442000000	-999	18.7
PAL1112	3/9/2012	266	B	10	381000000	-999	20.9
PAL1112	3/9/2012	266	B	20	420000000	-999	17.6
PAL1112	3/9/2012	266	B	30	328000000	-999	17.2
PAL1112	3/9/2012	266	B	40	315000000	-999	13.5
PAL1112	3/9/2012	266	B	50	292000000	-999	11.8
PAL1112	3/12/2012	269	E	0	567000000	-999	10.3
PAL1112	3/12/2012	269	E	5	467000000	-999	16.5
PAL1112	3/12/2012	269	E	10	494000000	-999	17.3
PAL1112	3/12/2012	269	E	20	524000000	-999	19.6
PAL1112	3/12/2012	269	E	35	467000000	-999	15.2
PAL1112	3/12/2012	269	E	50	380000000	-999	8.7
PAL1112	3/12/2012	269	E	65	197000000	-999	5.3
PAL1112	3/12/2012	272	B	0	479000000	-999	31.1
PAL1112	3/12/2012	272	B	5	566000000	-999	35.7
PAL1112	3/12/2012	272	B	10	524000000	-999	24.5
PAL1112	3/12/2012	272	B	20	488000000	-999	19.1
PAL1112	3/12/2012	272	B	30	434000000	-999	15
PAL1112	3/12/2012	272	B	40	401000000	-999	12.5
PAL1112	3/12/2012	272	B	50	318000000	-999	10.6
PAL1112	3/19/2012	276	E	0	872000000	-999	10.4
PAL1112	3/19/2012	276	E	5	860000000	-999	16.6
PAL1112	3/19/2012	276	E	10	881000000	-999	17.5
PAL1112	3/19/2012	276	E	20	780000000	-999	19.8
PAL1112	3/19/2012	276	E	35	613000000	-999	15.4
PAL1112	3/19/2012	276	E	50	383000000	-999	8.8
PAL1112	3/19/2012	276	E	65	307000000	-999	5.4
PAL1112	3/19/2012	279	B	0	1110000000	-999	31.2
PAL1112	3/19/2012	279	B	5	1230000000	-999	35.9
PAL1112	3/19/2012	279	B	10	1130000000	-999	24.6
PAL1112	3/19/2012	279	B	20	988000000	-999	19.2
PAL1112	3/19/2012	279	B	30	690000000	-999	15
PAL1112	3/19/2012	279	B	40	381000000	-999	12.5
PAL1112	3/19/2012	279	B	50	435000000	-999	10.7
PAL1213	10/31/2012	17	B	0	338000000	-999	7.62
PAL1213	10/31/2012	17	B	5	326000000	-999	7.68
PAL1213	10/31/2012	17	B	10	357000000	-999	7.24
PAL1213	10/31/2012	17	B	20	301000000	-999	6.63
PAL1213	10/31/2012	17	B	30	295000000	-999	6.23
PAL1213	10/31/2012	17	B	40	326000000	-999	5.3
PAL1213	11/2/2012	23	E	0	306000000	-999	0.4
PAL1213	11/2/2012	23	E	5	285000000	-999	1.41
PAL1213	11/2/2012	23	E	10	317000000	-999	3.7
PAL1213	11/2/2012	23	E	20	257000000	-999	5.78
PAL1213	11/2/2012	23	E	35	272000000	-999	5.6
PAL1213	11/2/2012	23	E	50	262000000	-999	1.18
PAL1213	11/7/2012	26	B	0	319000000	-999	6.62
PAL1213	11/7/2012	26	B	5	292000000	-999	6.36
PAL1213	11/7/2012	26	B	10	307000000	-999	10.89
PAL1213	11/7/2012	26	B	20	273000000	-999	3.57
PAL1213	11/7/2012	26	B	30	221000000	-999	2.22
PAL1213	11/7/2012	26	B	40	224000000	-999	1.37
PAL1213	11/7/2012	26	B	50	234000000	-999	1
PAL1213	11/10/2012	36	E	0	230000000	-999	10.65
PAL1213	11/10/2012	36	E	5	235000000	-999	11.85
PAL1213	11/10/2012	36	E	10	211000000	-999	10.8
PAL1213	11/10/2012	36	E	20	179000000	-999	12.84
PAL1213	11/10/2012	36	E	35	166000000	-999	12.84
PAL1213	11/10/2012	36	E	50	162000000	-999	11.79
PAL1213	11/10/2012	36	E	65	164000000	-999	5.39
PAL1213	11/10/2012	39	B	0	211000000	-999	10.42
PAL1213	11/10/2012	39	B	5	193000000	-999	10.58
PAL1213	11/10/2012	39	B	10	212000000	-999	14.07
PAL1213	11/10/2012	39	B	20	182000000	-999	12.53
PAL1213	11/10/2012	39	B	30	175000000	-999	12.32
PAL1213	11/10/2012	39	B	40	183000000	-999	11.82
PAL1213	11/10/2012	39	B	50	197000000	-999	10.61
PAL1213	11/13/2012	41	SWI	10	163000000	-999	2.41
PAL1213	11/13/2012	41	SWI	10	150000000	-999	6.29
PAL1213	11/13/2012	41	SWI	10	164000000	-999	6.6
PAL1213	11/14/2012	45	E	0	297000000	-999	10.65
PAL1213	11/14/2012	45	E	5	236000000	-999	11.85
PAL1213	11/14/2012	45	E	10	235000000	-999	10.8
PAL1213	11/14/2012	45	E	20	248000000	-999	12.84
PAL1213	11/14/2012	45	E	35	184000000	-999	12.84
PAL1213	11/14/2012	45	E	50	170000000	-999	11.79
PAL1213	11/14/2012	45	E	65	166000000	-999	5.39
PAL1213	11/14/2012	48	B	0	242000000	-999	10.42
PAL1213	11/14/2012	48	B	5	230000000	-999	10.58
PAL1213	11/14/2012	48	B	10	248000000	-999	14.07
PAL1213	11/14/2012	48	B	20	234000000	-999	12.53
PAL1213	11/14/2012	48	B	30	186000000	-999	12.32
PAL1213	11/14/2012	48	B	40	182000000	-999	11.82
PAL1213	11/14/2012	48	B	50	173000000	-999	10.61
PAL1213	11/16/2012	53	E	0	282000000	-999	15.02
PAL1213	11/16/2012	53	E	5	289000000	-999	15.96
PAL1213	11/16/2012	53	E	10	365000000	-999	17.66
PAL1213	11/16/2012	53	E	20	270000000	-999	15.37
PAL1213	11/16/2012	53	E	35	236000000	-999	9.09
PAL1213	11/16/2012	53	E	50	237000000	-999	4.18
PAL1213	11/16/2012	53	E	65	225000000	-999	4.8
PAL1213	11/16/2012	56	B	0	232000000	-999	15.66
PAL1213	11/16/2012	56	B	5	261000000	-999	12.79
PAL1213	11/16/2012	56	B	10	245000000	-999	15.37
PAL1213	11/16/2012	56	B	20	358000000	-999	12.95
PAL1213	11/16/2012	56	B	30	355000000	-999	10.9
PAL1213	11/16/2012	56	B	40	327000000	-999	9.84
PAL1213	11/16/2012	56	B	50	246000000	-999	8.28
PAL1213	11/19/2012	64	E	0	233000000	-999	10.38
PAL1213	11/19/2012	64	E	5	229000000	-999	10.99
PAL1213	11/19/2012	64	E	10	233000000	-999	10.48
PAL1213	11/19/2012	64	E	20	230000000	-999	10.2
PAL1213	11/19/2012	64	E	35	252000000	-999	4.56
PAL1213	11/19/2012	64	E	50	268000000	-999	4.32
PAL1213	11/19/2012	64	E	65	258000000	-999	2.51
PAL1213	11/19/2012	65	B	0	230000000	-999	9.8
PAL1213	11/19/2012	65	B	5	221000000	-999	11.69
PAL1213	11/19/2012	65	B	10	232000000	-999	11.29
PAL1213	11/19/2012	65	B	20	236000000	-999	11.49
PAL1213	11/19/2012	65	B	30	236000000	-999	9.25
PAL1213	11/19/2012	65	B	40	240000000	-999	8.17
